Step,Reward,Smoothed,Trendline_1000,Trendline_10000
3413,-165,-164.89000000000004,-168.4493800000001,-145.11914699999986
3414,-165,-165.11000000000004,-168.49549000000016,-145.14491699999985
3415,-165,-165.33000000000004,-168.54158000000015,-145.17068699999987
3416,-165,-165.55,-168.5876400000001,-145.19645699999984
3417,-165,-165.76999999999998,-168.6336700000001,-145.22222699999986
3418,-166,-165.99,-168.67965000000012,-145.24799699999986
3419,-167,-166.20999999999998,-168.72558000000012,-145.27376699999985
3420,-167,-166.43,-168.7714600000001,-145.29953699999987
3421,-167,-166.65,-168.8172900000001,-145.32530699999984
3422,-167,-166.87,-168.8630700000001,-145.35107699999986
3423,-167,-167.09000000000003,-168.90880000000007,-145.37684699999983
3424,-167,-167.31,-168.95449000000008,-145.40261699999985
3425,-167,-167.53,-169.00014000000013,-145.42838699999987
3426,-167,-167.75,-169.0457300000001,-145.45415699999984
3427,-167,-167.97,-169.0912600000001,-145.47992699999986
3428,-167,-168.18,-169.13672000000005,-145.50569699999983
3429,-167,-168.39000000000001,-169.18211000000005,-145.53146699999985
3430,-168,-168.6,-169.22743000000003,-145.55723699999987
3431,-168,-168.81,-169.27267000000003,-145.58300699999984
3432,-169,-169.02,-169.31783000000004,-145.60877699999986
3433,-170,-169.23,-169.36290000000005,-145.63454699999983
3434,-170,-169.43,-169.40788000000003,-145.66031699999985
3435,-170,-169.62,-169.45277000000004,-145.68608699999982
3436,-171,-169.80000000000004,-169.49756000000005,-145.71185699999984
3437,-171,-169.98000000000005,-169.54226000000006,-145.73762699999986
3438,-171,-170.16000000000003,-169.5868600000001,-145.76339699999983
3439,-171,-170.34000000000003,-169.63136000000006,-145.78916699999985
3440,-171,-170.51000000000002,-169.67574000000008,-145.81493699999984
3441,-171,-170.68,-169.72000000000006,-145.84070699999984
3442,-172,-170.85,-169.76414000000008,-145.86647699999986
3443,-172,-171.01999999999998,-169.80816000000007,-145.89224699999983
3444,-172,-171.18999999999994,-169.85206000000005,-145.91801699999985
3445,-172,-171.33999999999995,-169.89583000000005,-145.94378699999984
3446,-172,-171.48999999999995,-169.93945000000005,-145.96955699999984
3447,-172,-171.62999999999994,-169.98292000000006,-145.99532699999986
3448,-172,-171.76999999999995,-170.02624000000006,-146.02109699999983
3449,-172,-171.90999999999997,-170.06943000000007,-146.04686699999985
3450,-172,-172.04999999999995,-170.11248000000006,-146.07263699999984
3451,-173,-172.18999999999997,-170.15538000000006,-146.09840699999984
3452,-173,-172.32999999999998,-170.19814000000005,-146.12417699999986
3453,-173,-172.46999999999997,-170.24076000000008,-146.14994699999983
3454,-174,-172.60999999999996,-170.28324000000012,-146.17571699999985
3455,-175,-172.73999999999995,-170.32558000000012,-146.20148699999984
3456,-175,-172.84999999999997,-170.3677800000001,-146.22725699999984
3457,-177,-172.95999999999998,-170.40986000000007,-146.25302699999986
3458,-177,-173.07,-170.45181000000008,-146.27879699999983
3459,-177,-173.18,-170.49363000000005,-146.30456699999985
3460,-177,-173.29,-170.53532000000007,-146.33033699999984
3461,-177,-173.39999999999998,-170.57688000000007,-146.35610699999984
3462,-177,-173.5,-170.61831000000006,-146.38187699999986
3463,-178,-173.6,-170.65961000000004,-146.40764699999986
3464,-178,-173.7,-170.70078000000007,-146.43341699999985
3465,-178,-173.8,-170.74181000000004,-146.45918699999984
3466,-178,-173.9,-170.78270000000006,-146.48495699999984
3467,-178,-174.0,-170.82345000000007,-146.51072699999986
3468,-178,-174.1,-170.86408000000006,-146.53649699999986
3469,-178,-174.19,-170.90457000000004,-146.56226699999985
3470,-178,-174.27,-170.94491000000005,-146.58803699999982
3471,-178,-174.35000000000002,-170.98510000000007,-146.61380699999984
3472,-178,-174.43,-171.02514000000005,-146.63957699999983
3473,-178,-174.51,-171.06503000000006,-146.66534699999983
3474,-178,-174.59,-171.10476000000003,-146.69111699999985
3475,-178,-174.67000000000002,-171.14435000000003,-146.71688699999984
3476,-178,-174.75,-171.18382000000005,-146.74265699999984
3477,-178,-174.82999999999998,-171.22319000000005,-146.76842699999986
3478,-178,-174.91000000000003,-171.26246000000006,-146.79419699999983
3479,-178,-174.98000000000002,-171.30163000000007,-146.81996699999985
3480,-178,-175.05000000000004,-171.34070000000008,-146.84573699999981
3481,-178,-175.11000000000004,-171.3796600000001,-146.87150699999984
3482,-178,-175.17000000000004,-171.41851000000003,-146.89727699999986
3483,-177,-175.22000000000006,-171.45725000000002,-146.92304699999983
3484,-177,-175.26000000000005,-171.49588,-146.94881699999985
3485,-177,-175.30000000000004,-171.53441,-146.97458699999984
3486,-177,-175.34000000000006,-171.57283999999999,-147.00035699999984
3487,-177,-175.37000000000006,-171.61116999999993,-147.02612699999986
3488,-177,-175.40000000000003,-171.64939999999993,-147.05189699999983
3489,-176,-175.43000000000006,-171.68752999999992,-147.07766699999985
3490,-176,-175.47000000000003,-171.72555999999994,-147.10343699999984
3491,-176,-175.51000000000005,-171.76347999999996,-147.12920699999984
3492,-176,-175.55,-171.8013,-147.15497699999983
3493,-176,-175.58,-171.83902,-147.18074699999983
3494,-176,-175.61,-171.87664,-147.20651699999985
3495,-176,-175.64,-171.91417000000007,-147.23228699999984
3496,-176,-175.68,-171.95161000000007,-147.25805699999984
3497,-176,-175.71999999999997,-171.98898000000008,-147.28382699999983
3498,-176,-175.75999999999996,-172.02628000000016,-147.30959699999983
3499,-176,-175.79999999999995,-172.06351000000015,-147.33536699999985
3500,-176,-175.83999999999997,-172.10067000000012,-147.36113699999984
3501,-176,-175.88,-172.1377600000001,-147.38690699999984
3502,-176,-175.90999999999997,-172.1747700000001,-147.41267699999983
3503,-176,-175.93999999999997,-172.2117200000001,-147.43844699999983
3504,-176,-175.96999999999997,-172.24861000000007,-147.46421699999985
3505,-175,-175.98999999999995,-172.28544000000005,-147.48998699999981
3506,-175,-175.99999999999997,-172.32222000000004,-147.51575699999984
3507,-175,-176.01,-172.35895000000002,-147.54152699999983
3508,-175,-175.99999999999997,-172.39563,-147.56729699999983
3509,-175,-175.98999999999995,-172.43226,-147.59306699999985
3510,-175,-175.97999999999996,-172.46885000000003,-147.61883699999981
3511,-175,-175.96999999999997,-172.50541000000004,-147.64460699999984
3512,-175,-175.95999999999998,-172.54195000000004,-147.6703769999998
3513,-175,-175.95,-172.57847000000007,-147.69614699999983
3514,-175,-175.92999999999995,-172.61496000000008,-147.72191699999985
3515,-175,-175.90999999999997,-172.6514300000001,-147.74768699999981
3516,-175,-175.89,-172.6878800000001,-147.77345699999984
3517,-175,-175.86999999999995,-172.7243100000001,-147.79922699999983
3518,-175,-175.84999999999997,-172.76073000000008,-147.82499699999983
3519,-175,-175.82999999999998,-172.79714000000007,-147.85076699999985
3520,-175,-175.81,-172.83354000000006,-147.87653699999981
3521,-175,-175.78999999999996,-172.86993000000007,-147.90230699999984
3522,-175,-175.78,-172.90631000000008,-147.92807699999983
3523,-175,-175.77,-172.94268000000005,-147.95384699999983
3524,-175,-175.76000000000002,-172.97903000000005,-147.97961699999985
3525,-175,-175.75000000000006,-173.01536000000004,-148.0053869999998
3526,-175,-175.74000000000007,-173.05168000000003,-148.03115699999984
3527,-175,-175.73000000000008,-173.08799000000005,-148.05692699999983
3528,-174,-175.72000000000006,-173.12429000000006,-148.08269699999983
3529,-174,-175.71000000000004,-173.16058,-148.10846699999985
3530,-174,-175.70000000000005,-173.19686000000002,-148.1342369999998
3531,-174,-175.69000000000005,-173.23313000000002,-148.16000699999984
3532,-174,-175.68000000000006,-173.26939000000002,-148.18577699999986
3533,-174,-175.67000000000004,-173.30564,-148.21154699999983
3534,-174,-175.67000000000004,-173.34188,-148.23731699999985
3535,-174,-175.67000000000002,-173.37811,-148.2630869999998
3536,-174,-175.67000000000002,-173.41432999999998,-148.28885699999984
3537,-174,-175.67000000000002,-173.45053,-148.31462699999986
3538,-174,-175.67000000000002,-173.48672,-148.34039699999983
3539,-175,-175.67000000000002,-173.5229,-148.36616699999985
3540,-175,-175.68000000000004,-173.55908,-148.3919369999998
3541,-175,-175.69000000000005,-173.59527,-148.41770699999984
3542,-175,-175.70000000000005,-173.63147,-148.44347699999986
3543,-175,-175.71000000000004,-173.66768000000002,-148.46924699999983
3544,-175,-175.72000000000003,-173.70390000000003,-148.49501699999985
3545,-176,-175.74,-173.74013000000002,-148.5207869999998
3546,-176,-175.76,-173.77638000000002,-148.54655699999984
3547,-176,-175.77999999999997,-173.81264000000002,-148.5723269999998
3548,-176,-175.79999999999998,-173.84891000000002,-148.59809699999983
3549,-176,-175.82,-173.88519000000002,-148.62386699999985
3550,-176,-175.83999999999997,-173.92149,-148.6496369999998
3551,-176,-175.85999999999999,-173.95781,-148.67540699999984
3552,-176,-175.88,-173.99412999999998,-148.70117699999983
3553,-176,-175.9,-174.03045,-148.72694699999983
3554,-176,-175.92000000000002,-174.06676,-148.75271699999985
3555,-176,-175.94,-174.10305,-148.7784869999998
3556,-176,-175.97,-174.13931999999997,-148.80425699999984
3557,-176,-176.0,-174.17556999999996,-148.83002699999983
3558,-176,-176.03,-174.21178999999998,-148.85579699999982
3559,-176,-176.06,-174.24797999999998,-148.88156699999985
3560,-176,-176.09,-174.28413999999998,-148.9073369999998
3561,-176,-176.12,-174.32026999999997,-148.93310699999984
3562,-176,-176.15,-174.35634999999996,-148.95887699999983
3563,-176,-176.18,-174.39237999999997,-148.98464699999982
3564,-176,-176.21,-174.42835999999997,-149.01041699999985
3565,-176,-176.24,-174.46428999999998,-149.0361869999998
3566,-176,-176.27,-174.50017,-149.06195699999984
3567,-176,-176.3,-174.53599999999997,-149.0877269999998
3568,-176,-176.33,-174.57177999999996,-149.11349699999982
3569,-176,-176.36,-174.60752,-149.13926699999985
3570,-176,-176.39000000000001,-174.64321999999999,-149.1650369999998
3571,-177,-176.42000000000002,-174.67887999999996,-149.19080699999984
3572,-177,-176.45000000000002,-174.71449999999996,-149.21657699999983
3573,-177,-176.48000000000002,-174.75008,-149.24234699999982
3574,-177,-176.51,-174.78561999999997,-149.26811699999985
3575,-177,-176.54,-174.82110999999998,-149.2938869999998
3576,-177,-176.57,-174.85655,-149.31965699999984
3577,-177,-176.60000000000002,-174.89193999999998,-149.3454269999998
3578,-177,-176.63000000000002,-174.92727999999997,-149.37119699999982
3579,-177,-176.67000000000002,-174.96257,-149.39696699999982
3580,-177,-176.71,-174.99781,-149.4227369999998
3581,-177,-176.75,-175.03299999999996,-149.44850699999984
3582,-177,-176.79,-175.06814,-149.4742769999998
3583,-177,-176.82999999999998,-175.10322999999997,-149.50004699999982
3584,-177,-176.86999999999998,-175.13826999999998,-149.52581699999982
3585,-177,-176.91,-175.17326,-149.5515869999998
3586,-177,-176.95000000000002,-175.20819999999998,-149.57735699999984
3587,-177,-176.99,-175.24309,-149.6031269999998
3588,-177,-177.03,-175.27792999999997,-149.62889699999982
3589,-177,-177.07,-175.31271999999998,-149.65466699999982
3590,-177,-177.1,-175.34745999999998,-149.6804369999998
3591,-177,-177.13,-175.38214999999997,-149.70620699999984
3592,-177,-177.16,-175.41678,-149.7319769999998
3593,-177,-177.19,-175.45135999999997,-149.75774699999982
3594,-178,-177.22,-175.48587999999995,-149.78351699999982
3595,-178,-177.25,-175.52033999999998,-149.8092869999998
3596,-178,-177.26999999999998,-175.55473999999995,-149.83505699999984
3597,-178,-177.29000000000002,-175.58906999999996,-149.8608269999998
3598,-178,-177.31,-175.62331999999998,-149.88659699999982
3599,-178,-177.32999999999998,-175.65748999999994,-149.9123669999998
3600,-178,-177.35000000000002,-175.69157999999996,-149.9381369999998
3601,-178,-177.37,-175.72558999999998,-149.96390699999984
3602,-178,-177.39,-175.75953,-149.9896769999998
3603,-178,-177.41000000000003,-175.79340000000002,-150.01544699999982
3604,-178,-177.43,-175.8272,-150.04121699999982
3605,-178,-177.45,-175.86093000000002,-150.0669869999998
3606,-178,-177.47000000000003,-175.89459,-150.09275699999984
3607,-178,-177.49,-175.92818,-150.1185269999998
3608,-178,-177.51,-175.9617,-150.14429699999982
3609,-178,-177.53000000000003,-175.99515,-150.17006699999982
3610,-178,-177.55,-176.02853000000002,-150.1958369999998
3611,-178,-177.57,-176.06184,-150.22160699999984
3612,-178,-177.59000000000003,-176.09508,-150.2473769999998
3613,-178,-177.61,-176.12824999999998,-150.27314699999982
3614,-178,-177.63,-176.16136,-150.2989169999998
3615,-178,-177.64999999999998,-176.1944,-150.3246869999998
3616,-178,-177.67000000000002,-176.22737000000004,-150.35045799999983
3617,-178,-177.69,-176.26027000000002,-150.3762299999998
3618,-178,-177.71000000000004,-176.2931,-150.4020029999998
3619,-178,-177.73000000000002,-176.32586,-150.42777699999982
3620,-178,-177.75,-176.35855999999998,-150.45355199999983
3621,-178,-177.76999999999998,-176.3912,-150.4793279999998
3622,-178,-177.78,-176.42378,-150.5051049999998
3623,-178,-177.79000000000002,-176.4563,-150.5308829999998
3624,-178,-177.8,-176.48875999999998,-150.5566619999998
3625,-178,-177.81,-176.52117,-150.5824419999998
3626,-178,-177.82,-176.55353999999997,-150.6082229999998
3627,-178,-177.82999999999998,-176.58587,-150.6340049999998
3628,-178,-177.84,-176.61816,-150.65978799999982
3629,-178,-177.85000000000002,-176.65040999999997,-150.6855719999998
3630,-178,-177.86,-176.68262000000001,-150.7113569999998
3631,-178,-177.87,-176.71478999999997,-150.73714299999983
3632,-178,-177.88,-176.74692,-150.7629299999998
3633,-178,-177.89,-176.77901,-150.7887179999998
3634,-178,-177.9,-176.81106,-150.81450699999982
3635,-178,-177.91000000000003,-176.84306999999998,-150.8402969999998
3636,-178,-177.92000000000002,-176.87504,-150.86608799999982
3637,-178,-177.93,-176.90697000000003,-150.89187999999982
3638,-178,-177.94,-176.93886,-150.9176729999998
3639,-178,-177.95,-176.97071000000003,-150.94346699999983
3640,-178,-177.96,-177.00252,-150.96926199999982
3641,-178,-177.97000000000003,-177.03428000000002,-150.9950589999998
3642,-178,-177.98000000000002,-177.06599000000003,-151.0208579999998
3643,-178,-177.99,-177.09765000000004,-151.0466589999998
3644,-178,-178.0,-177.12926000000004,-151.0724619999998
3645,-178,-178.0,-177.16082000000006,-151.09826699999982
3646,-178,-178.0,-177.19233000000006,-151.1240739999998
3647,-178,-178.0,-177.2238,-151.14988299999982
3648,-178,-178.0,-177.25523000000007,-151.17569399999982
3649,-178,-178.0,-177.28662000000003,-151.20150699999982
3650,-178,-178.0,-177.31797000000003,-151.2273219999998
3651,-178,-178.0,-177.34928000000005,-151.2531389999998
3652,-178,-178.0,-177.38056000000003,-151.27895799999982
3653,-178,-178.0,-177.41181000000006,-151.30477899999983
3654,-178,-178.0,-177.44304000000002,-151.33060199999983
3655,-178,-178.0,-177.47426000000002,-151.35642699999983
3656,-178,-178.0,-177.50546000000003,-151.38225399999982
3657,-178,-178.0,-177.53664,-151.4080829999998
3658,-178,-178.0,-177.56780999999998,-151.4339139999998
3659,-178,-178.0,-177.59896999999998,-151.45974699999982
3660,-178,-178.0,-177.63013,-151.4855819999998
3661,-178,-178.0,-177.66129,-151.51141899999982
3662,-178,-178.0,-177.69247,-151.53725799999984
3663,-178,-178.0,-177.72367,-151.56309899999982
3664,-178,-178.0,-177.75489,-151.5889419999998
3665,-178,-178.0,-177.78612999999999,-151.6147869999998
3666,-178,-178.0,-177.81739000000002,-151.6406339999998
3667,-178,-178.0,-177.84867,-151.6664839999998
3668,-178,-178.0,-177.87997,-151.6923369999998
3669,-178,-178.0,-177.91129,-151.71819299999981
3670,-178,-178.0,-177.94263000000004,-151.74405199999984
3671,-178,-178.0,-177.97399000000001,-151.7699139999998
3672,-178,-178.0,-178.00537,-151.7957789999998
3673,-178,-178.0,-178.03677000000002,-151.8216469999998
3674,-178,-178.0,-178.06819,-151.8475179999998
3675,-178,-178.0,-178.09963,-151.8733919999998
3676,-178,-178.0,-178.13109,-151.89926899999983
3677,-178,-178.0,-178.16257,-151.9251489999998
3678,-178,-178.0,-178.19407,-151.95103199999983
3679,-178,-178.0,-178.22558999999998,-151.9769179999998
3680,-178,-178.0,-178.25712000000001,-152.00280699999982
3681,-178,-178.0,-178.28866000000002,-152.02869899999982
3682,-178,-178.0,-178.32022000000003,-152.0545939999998
3683,-178,-178.0,-178.3518,-152.08049199999982
3684,-178,-178.0,-178.3834,-152.10639299999983
